Date,AAPL,AMD,AMT,AMZN,BAC,CAT,CSCO,CVX,DUK,F,GOOG,HOG,HON,HPQ,IBM,JNJ,JPM,KO,MS,MSFT,NEE,NVDA,PFE,PG,PLD,SONY,T,UNH,VZ,XOM
11/01/2021,145.6867218017578,125.2300033569336,247.1714630126953,165.90550231933594,43.01569747924805,190.2093963623047,49.56117248535156,96.343994140625,86.59148406982422,13.619585990905762,142.70370483398438,36.51066589355469,189.42054748535156,26.88001251220703,101.73545837402344,144.05516052246094,152.18942260742188,49.46567916870117,90.27903747558594,318.1107482910156,76.46076202392578,25.77391242980957,34.643123626708984,128.12286376953125,127.83517456054688,23.707752227783203,14.886561393737793,423.07562255859375,40.32148361206055,56.18339157104492
11/02/2021,146.72349548339844,127.62999725341797,247.65338134765625,165.6374969482422,43.04267501831055,191.82090759277344,50.903987884521484,95.75516510009766,86.70997619628906,13.66511344909668,144.7771453857422,35.26306915283203,190.6531219482422,26.673572540283203,101.65489959716797,146.326171875,152.78993225097656,49.404022216796875,90.85197448730469,321.7421875,76.30889129638672,26.346731185913086,36.07997131347656,129.39830017089844,129.86669921875,24.114482879638672,14.804413795471191,421.1470642089844,40.03211975097656,55.48997497558594
11/03/2021,148.16114807128906,130.52999877929688,245.8572235107422,169.1999969482422,43.4831657409668,188.5146026611328,50.930503845214844,95.06536865234375,86.78614044189453,14.135537147521973,145.69725036621094,36.0061149597168,192.0408172607422,26.88001251220703,102.42023468017578,145.85781860351562,152.84371948242188,49.571353912353516,89.07241821289062,322.58251953125,76.14810943603516,26.543323516845703,35.57986068725586,130.28756713867188,130.4143524169922,24.07928466796875,14.775077819824219,426.07550048828125,40.313865661621094,54.728084564208984
11/04/2021,147.642822265625,137.5,244.41146850585938,173.85000610351562,42.548240661621094,188.5516815185547,50.462276458740234,95.48595428466797,85.49966430664062,14.73495101928711,147.576171875,34.66679000854492,191.773681640625,26.948820114135742,101.8394546508789,145.45135498046875,150.83602905273438,49.84435272216797,86.62448120117188,324.9390869140625,75.71929168701172,29.73974609375,35.115386962890625,130.53012084960938,130.60865783691406,23.983470916748047,14.55209732055664,425.54449462890625,39.483829498291016,55.138999938964844
11/05/2021,148.1717529296875,136.33999633789062,243.4300994873047,175.94949340820312,42.224605560302734,190.67250061035156,50.41810607910156,96.52064514160156,86.05825805664062,14.636313438415527,148.13002014160156,34.9603385925293,194.85076904296875,27.482118606567383,104.16529083251953,144.4174346923828,150.62091064453125,50.05570983886719,86.69391632080078,324.5721130371094,76.40715026855469,29.690841674804688,38.927223205566406,131.17684936523438,129.56642150878906,24.094928741455078,14.728131294250488,424.65936279296875,39.780818939208984,55.661190032958984
11/08/2021,147.3489990234375,150.16000366210938,244.24505615234375,174.44900512695312,42.557228088378906,198.42422485351562,50.356266021728516,96.86555480957031,85.83821105957031,15.288837432861328,148.2396697998047,34.73099899291992,194.5663604736328,27.181068420410156,104.94902038574219,143.922607421875,151.5261993408203,49.60658264160156,86.86750793457031,325.4703369140625,75.56741333007812,30.74068260192871,38.703006744384766,130.19778442382812,130.78533935546875,24.120351791381836,14.599040985107422,431.0040588378906,39.84934997558594,56.260440826416016
11/09/2021,147.7113800048828,148.9199981689453,245.26141357421875,178.81149291992188,42.14370346069336,194.31216430664062,50.74497985839844,97.58058166503906,86.29523468017578,15.26607608795166,148.13743591308594,34.556697845458984,196.3074951171875,27.327289581298828,103.19844055175781,143.60447692871094,150.3789520263672,49.74747848510742,86.5550308227539,324.46588134765625,75.88009643554688,30.59398078918457,37.87816619873047,130.59295654296875,131.12095642089844,23.94826889038086,14.499289512634277,432.61578369140625,39.780818939208984,56.80831527709961
11/10/2021,144.88076782226562,139.8699951171875,241.7216339111328,174.1024932861328,42.45834732055664,191.40414428710938,51.03651428222656,96.02434539794922,86.84648132324219,14.689425468444824,145.53448486328125,34.0888557434082,195.1302032470703,27.11224937438965,102.66043853759766,145.15969848632812,150.23550415039062,49.95003128051758,84.8709716796875,319.49188232421875,76.11235046386719,29.398447036743164,39.255558013916016,131.87744140625,131.40362548828125,23.74881935119629,14.640117645263672,428.4698791503906,40.05495834350586,55.68915939331055
11/11/2021,144.831787109375,146.00999450683594,238.74261474609375,173.625,42.692073822021484,193.12673950195312,50.14423370361328,96.03275299072266,85.6756591796875,14.833587646484375,145.65557861328125,34.57505416870117,191.32122802734375,27.25847816467285,102.70313262939453,144.09048461914062,150.2265625,49.96764373779297,85.83454895019531,321.066162109375,76.26422882080078,30.327529907226562,40.18449401855469,131.5001678466797,131.52725219726562,23.660823822021484,14.622514724731445,426.1315612792969,39.94073486328125,55.793251037597656
11/12/2021,146.90821838378906,147.88999938964844,238.40965270996094,176.25750732421875,42.17066192626953,193.81207275390625,50.19723892211914,96.09164428710938,85.35944366455078,14.795649528503418,148.53147888183594,35.217201232910156,192.515869140625,27.370302200317383,101.58448028564453,145.81362915039062,149.55435180664062,49.85315704345703,86.67655181884766,325.2095642089844,77.10395812988281,30.327529907226562,39.82413101196289,131.64390563964844,131.43893432617188,24.0323543548584,14.634246826171875,427.6220703125,39.856964111328125,55.36814880371094
11/15/2021,146.91802978515625,146.49000549316406,228.2459259033203,177.28399658203125,42.2965202331543,192.3672637939453,50.59479522705078,98.27037811279297,85.97477722167969,15.068801879882812,148.27590942382812,35.474063873291016,192.58514404296875,26.966022491455078,101.50762939453125,144.49700927734375,149.28546142578125,49.861968994140625,86.98905181884766,324.581787109375,78.02409362792969,29.963285446166992,39.76007080078125,132.39840698242188,132.66668701171875,24.042131423950195,14.55209732055664,419.9918212890625,39.90265655517578,55.84531784057617
